"Cohort","Primary_Signature","Primary_Omic_Token","color_var_Partner","Partner_Omic_Token","Interaction_Strength","Spearman_HighZone_CrossTalk","PValue_HighZone","Spearman_MidZone_CrossTalk","PValue_MidZone","Mathematical_Classification"
"KIRC_PFI_df161","KIRC-1530.5.3.N.3.52.31.2.4.2",5,"KIRC-1478.5.3.N.2.7.7.1.4.3",5,0.000334,-0.1769,0.029230071302221,0.2594,5.28666520343652e-06,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRC_PFI_df161","KIRC-1942.1.3.N.3.7.7.2.3.6",1,"KIRC-1557.5.3.N.3.95.71.3.4.4",5,0.000317,-0.3275,4.05499993339934e-05,-0.0765,0.185574704671817,"ANTAGONISM (Rescue/Protective Effect)"
"KIRC_PFI_df161","KIRC-33.6.3.N.3.71.71.2.2.2",6,"KIRC-1478.5.3.N.2.7.7.1.4.3",5,0.000363,0.0012,0.988264728010727,0.1374,0.0172582113164633,"NEUTRAL (Contextual Noise)"
"KIRC_PFI_df161","KIRC-316.5.3.N.3.64.71.3.4.3",5,"KIRC-1650.6.3.N.3.84.81.3.4.1",6,0.000262,0.5548,1.19945213814213e-13,0.1148,0.0474211533284432,"SYNERGY (Hazard Amplification)"
"KIRC_PFI_df161","KIRC-1980.6.3.P.2.71.71.1.2.1",6,"KIRC-965.6.3.N.3.35.35.3.4.2",6,0.000217,-0.6427,5.76983250305046e-19,0.1068,0.0636768814848193,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-89.6.3.P.3.44.56.2.2.1",6,"KIRP-1072.6.3.N.2.11.11.1.4.6",6,0.01542,0.0201,0.894491990967863,0.5811,1.91445421476429e-09,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-816.5.3.N.2.93.11.1.4.1",5,"KIRP-586.5.3.N.2.44.41.1.4.1",5,0.017495,-0.5194,0.000216333200365809,-0.3326,0.00112604227544217,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-650.5.3.P.3.44.44.3.4.4",5,"KIRP-719.5.3.P.1.34.30.1.4.1",5,0.024632,-0.4386,0.00229860468061677,0.261,0.0129673673214291,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-139.5.3.N.1.44.47.3.4.3",5,"KIRP-405.6.3.N.2.95.84.2.4.1",6,0.037363,-0.7859,0,0.6087,0,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-313.5.3.N.1.95.81.2.4.1",5,"KIRP-211.5.3.N.2.42.44.1.4.5",5,0.013791,-0.5981,1.1347664343141e-05,-0.6119,1.47496085935401e-10,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-1072.6.3.N.2.11.11.1.4.6",6,"KIRP-89.6.3.P.3.44.56.2.2.1",6,0.01542,-0.5319,0.000178427696103223,0.3819,0.00022680921637927,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-794.5.3.N.2.76.11.2.4.1",5,"KIRP-1188.7.3.P.3.7.38.2.3.1",7,0.007775,-0.4993,0.000559800479596779,0.4029,1.83568660394042e-06,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-177.5.3.N.3.95.84.2.3.3",5,"KIRP-240.5.3.N.3.95.62.2.4.1",5,0.013411,0.1293,0.390451192113552,-0.3469,0.000864224367356056,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-493.6.3.P.3.44.58.1.2.3",6,"KIRP-560.7.3.P.1.1.34.2.4.2",7,0.016165,0.655,2.70684851683167e-06,-0.4147,6.51402572303787e-05,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-996.7.3.N.3.62.95.3.3.2",7,"KIRP-712.5.3.N.3.42.42.2.4.1",5,0.00803,-0.2802,0.0654349275376256,-0.2136,0.0470203620069961,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-1075.7.3.N.3.44.67.1.4.4",7,"KIRP-1072.6.3.N.2.11.11.1.4.6",6,0.006678,0.493,0.000580760031478236,0.5129,4.44053059421301e-07,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-441.6.3.P.3.64.64.3.4.5",6,"KIRP-1265.6.3.N.1.95.4.1.4.1",6,0.006054,0.3071,0.0383583589710446,-0.333,0.00134032197678798,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-1265.6.3.N.1.95.4.1.4.1",6,"KIRP-533.6.3.N.2.11.20.2.4.3",6,0.010271,-0.5191,0.000267844126765405,-0.0496,0.64214397815267,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-458.6.3.N.2.11.26.1.4.2",6,"KIRP-650.5.3.P.3.44.44.3.4.4",5,0.017092,0.5928,2.08228279230897e-05,-0.058,0.586864782313156,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-688.5.3.N.2.95.67.3.4.1",5,"KIRP-763.5.3.N.2.1.11.3.4.8",5,0.008455,0.1302,0.382980699175519,0.3269,0.001563700843885,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-147.5.3.N.2.15.11.2.4.1",5,"KIRP-816.5.3.N.2.93.11.1.4.1",5,0.01303,0.3721,0.0108837368771166,-0.3335,0.00131775524707389,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-405.6.3.N.2.95.84.2.4.1",6,"KIRP-139.5.3.N.1.44.47.3.4.3",5,0.037363,-0.7646,6.239217768887e-10,-0.1808,0.0881667169432384,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-1233.6.3.N.3.62.62.1.4.6",6,"KIRP-405.6.3.N.2.95.84.2.4.1",6,0.017996,-0.6918,1.01161759943464e-07,0.616,1.0278075151149e-10,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-533.6.3.N.2.11.20.2.4.3",6,"KIRP-816.5.3.N.2.93.11.1.4.1",5,0.012119,-0.0703,0.642682647000427,0.1615,0.128249953619992,"NEUTRAL (Contextual Noise)"
"KIRP_DFI_df377","KIRP-544.6.3.N.2.95.81.2.4.3",6,"KIRP-181.5.3.N.2.44.44.2.4.2",5,0.005268,-0.6031,9.18646477506602e-06,-0.0471,0.659585912919747,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-1188.7.3.P.3.7.38.2.3.1",7,"KIRP-794.5.3.N.2.76.11.2.4.1",5,0.007775,-0.1521,0.324187222988425,0.5193,2.55687294849539e-07,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-613.5.3.N.1.44.44.3.4.2",5,"KIRP-816.5.3.N.2.93.11.1.4.1",5,0.007674,-0.1024,0.498263109976058,-0.371,0.000318745948366498,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-449.7.2.P.3.69.44.3.3.1",7,"KIRP-586.5.3.N.2.44.41.1.4.1",5,0.005035,0.1423,0.356827919873195,-0.3784,0.000302221856547396,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-712.5.3.N.3.42.42.2.4.1",5,"KIRP-1016.6.3.N.2.71.62.3.4.2",6,0.009363,-0.2279,0.12754972787674,0.2506,0.0171994915986127,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-950.7.3.P.2.44.32.1.4.1",7,"KIRP-1098.6.3.N.2.31.31.1.4.3",6,0.006568,0.51,0.0004053031849812,-0.4927,1.24732536205173e-06,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-882.5.3.N.3.95.14.2.4.2",5,"KIRP-410.6.3.N.2.31.1.1.4.2",6,0.00728,0.2868,0.0533207978403919,0.0707,0.505466686851648,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-763.5.3.N.2.1.11.3.4.8",5,"KIRP-844.5.3.N.1.71.65.2.4.2",5,0.014873,-0.6113,6.40814961069643e-06,0.4075,6.08511097915287e-05,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-878.5.3.N.2.44.57.2.4.3",5,"KIRP-650.5.3.P.3.44.44.3.4.4",5,0.002473,0.1678,0.264038481516782,-0.1718,0.105473316873174,"NEUTRAL (Contextual Noise)"
"KIRP_DFI_df377","KIRP-181.5.3.N.2.44.44.2.4.2",5,"KIRP-816.5.3.N.2.93.11.1.4.1",5,0.006264,-0.0449,0.767052817231436,0.2665,0.00902796055353007,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-575.5.3.N.1.12.12.2.4.5",5,"KIRP-139.5.3.N.1.44.47.3.4.3",5,0.011572,-0.7401,4.15017997805616e-09,0.4234,3.21711740585396e-05,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-143.5.3.P.3.44.58.3.2.1",5,"KIRP-146.5.3.N.1.44.44.3.4.2",5,0.004975,0.2115,0.158148612548628,-0.6207,6.7522210177698e-11,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-696.5.3.N.3.93.65.2.4.3",5,"KIRP-493.6.3.P.3.44.58.1.2.3",6,0.009115,-0.5019,0.00038001652983139,-0.5676,5.40335661925123e-09,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-677.5.3.N.1.44.58.3.4.1",5,"KIRP-679.5.3.N.2.93.69.2.4.1",5,0.012551,-0.4813,0.000708124991466023,0.2539,0.0148097463614463,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-23.6.3.N.1.11.11.1.4.1",6,"KIRP-177.5.3.N.3.95.84.2.3.3",5,0.006165,0.2518,0.0914004293523307,-0.4457,1.07127310786176e-05,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-218.5.3.N.2.95.66.3.4.1",5,"KIRP-147.5.3.N.2.15.11.2.4.1",5,0.003964,0.1621,0.281757837950601,0.308,0.00314088132965347,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-679.5.3.N.2.93.69.2.4.1",5,"KIRP-677.5.3.N.1.44.58.3.4.1",5,0.012551,-0.4723,0.000919946880427112,0.1958,0.0643661458599336,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-470.6.3.N.2.71.71.2.4.1",6,"KIRP-89.6.3.P.3.44.56.2.2.1",6,0.009622,-0.1776,0.237628770317947,0.2061,0.0513516296338159,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-949.6.3.P.1.14.14.1.4.3",6,"KIRP-147.5.3.N.2.15.11.2.4.1",5,0.006626,-0.3935,0.00682392765922256,0.6165,9.89886653255534e-11,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-646.5.3.N.2.11.17.1.2.3",5,"KIRP-996.7.3.N.3.62.95.3.3.2",7,0.002622,-0.0208,0.894464589896282,-0.4362,2.15269871743799e-05,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-410.6.3.N.2.31.1.1.4.2",6,"KIRP-458.6.3.N.2.11.26.1.4.2",6,0.014192,-0.2601,0.0808885299960083,-0.07,0.511965370294317,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-628.5.3.P.3.44.44.3.2.2",5,"KIRP-313.5.3.N.1.95.81.2.4.1",5,0.006673,-0.6491,1.06531053139122e-06,0.3123,0.00272750787123647,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-602.5.3.N.3.69.7.2.3.3",5,"KIRP-89.6.3.P.3.44.56.2.2.1",6,0.007796,-0.4768,0.000807142123783442,0.5699,4.57302972553629e-09,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-863.5.3.N.3.62.62.2.4.4",5,"KIRP-89.6.3.P.3.44.56.2.2.1",6,0.003966,-0.4632,0.0011871655282833,0.302,0.00381248755640278,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-719.5.3.P.1.34.30.1.4.1",5,"KIRP-650.5.3.P.3.44.44.3.4.4",5,0.024632,-0.7717,3.44726499098053e-10,-0.0501,0.638819340668146,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-263.5.3.N.2.44.47.1.4.1",5,"KIRP-313.5.3.N.1.95.81.2.4.1",5,0.010783,-0.2842,0.0556029032860778,0.069,0.518006515080472,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-388.6.3.N.2.71.62.4.4.1",6,"KIRP-89.6.3.P.3.44.56.2.2.1",6,0.007168,-0.0862,0.569062452229444,0.1269,0.23326457060633,"NEUTRAL (Contextual Noise)"
"KIRP_DFI_df377","KIRP-327.5.3.N.3.71.65.2.3.1",5,"KIRP-89.6.3.P.3.44.56.2.2.1",6,0.005733,-0.3655,0.0124894860466617,0.5243,1.13790088410528e-07,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-1235.6.3.N.3.95.67.2.3.3",6,"KIRP-1287.6.2.N.2.71.65.2.4.1",6,0.004197,0.8227,2.32007239007628e-12,0.5701,4.4897053820075e-09,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-897.7.3.N.3.95.93.2.3.1",7,"KIRP-779.5.3.N.1.15.14.2.4.3",5,0.006148,-0.4574,0.0017972440835497,-0.2741,0.0102050556507012,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-1222.6.3.N.1.11.11.2.4.5",6,"KIRP-650.5.3.P.3.44.44.3.4.4",5,0.015206,0.7137,2.57738312427398e-08,-0.3337,0.00130793819210044,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-1069.7.3.N.3.62.84.4.4.1",7,"KIRP-650.5.3.P.3.44.44.3.4.4",5,0.008243,0.5619,7.20955468414235e-05,0.3918,0.000174497497935739,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-351.7.3.P.1.44.44.4.4.1",7,"KIRP-1075.7.3.N.3.44.67.1.4.4",7,0.005559,-0.1833,0.233593592915242,0.3391,0.00131177793810387,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-779.5.3.N.1.15.14.2.4.3",5,"KIRP-313.5.3.N.1.95.81.2.4.1",5,0.009455,-0.4041,0.00484669728482464,0.4517,7.87289640753997e-06,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-1238.6.3.N.1.7.69.2.4.1",6,"KIRP-544.6.3.N.2.95.81.2.4.3",6,0.003497,-0.0379,0.802643477804927,0.6212,6.49070840054374e-11,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-524.6.3.N.1.44.44.3.4.3",6,"KIRP-1233.6.3.N.3.62.62.1.4.6",6,0.003911,-0.5362,0.000155100179169242,0.6308,2.67275921234299e-11,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-586.5.3.N.2.44.41.1.4.1",5,"KIRP-816.5.3.N.2.93.11.1.4.1",5,0.017495,-0.8269,1.43694318647871e-12,0.4108,5.24448671390902e-05,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-947.6.3.P.3.44.43.4.4.3",6,"KIRP-794.5.3.N.2.76.11.2.4.1",5,0.007237,-0.0411,0.786243775575655,0.7839,6.5498541490548e-20,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-127.6.3.N.2.31.31.1.4.2",6,"KIRP-493.6.3.P.3.44.58.1.2.3",6,0.01102,-0.3675,0.0119909230133492,-0.0159,0.881987705439329,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-737.5.3.N.2.71.69.2.4.1",5,"KIRP-688.5.3.N.2.95.67.3.4.1",5,0.008284,-0.6784,8.48274751591005e-08,0.0504,0.635400129107597,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-473.6.3.P.3.44.58.1.4.6",6,"KIRP-575.5.3.N.1.12.12.2.4.5",5,0.004176,0.2352,0.11556492598462,-0.1871,0.0741230940805273,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-988.7.3.N.2.44.70.3.3.1",7,"KIRP-600.5.3.N.1.64.64.2.4.2",5,0.004564,-0.6797,3.89375472083356e-07,-0.7339,6.13976237442265e-16,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-191.5.3.N.3.95.65.2.3.1",5,"KIRP-688.5.3.N.2.95.67.3.4.1",5,0.00262,0.3816,0.00888664194221265,0.0217,0.839100560733653,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-877.5.3.N.3.95.65.1.4.2",5,"KIRP-1072.6.3.N.2.11.11.1.4.6",6,0.002585,0.2011,0.18016693533045,0.3059,0.00336599331116725,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-929.6.3.N.2.42.30.2.4.2",6,"KIRP-816.5.3.N.2.93.11.1.4.1",5,0.009095,0.2217,0.12586318137047,-0.693,2.43197109291614e-20,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-732.5.3.N.3.69.65.2.4.4",5,"KIRP-650.5.3.P.3.44.44.3.4.4",5,0.004636,-0.2001,0.182317894336263,0.4608,4.88303039254813e-06,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-598.5.3.N.1.62.62.4.4.2",5,"KIRP-650.5.3.P.3.44.44.3.4.4",5,0.004031,0.2681,0.0715996795169673,0.1003,0.346675358127098,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-273.5.3.N.1.69.4.2.4.1",5,"KIRP-493.6.3.P.3.44.58.1.2.3",6,0.006786,-0.6269,3.14775447936385e-06,-0.0793,0.457513104318635,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-621.5.3.N.2.95.69.3.4.1",5,"KIRP-1072.6.3.N.2.11.11.1.4.6",6,0.006636,0.4098,0.00498506390236405,0.3864,0.000168953196948508,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-1232.7.3.P.3.62.30.1.4.6",7,"KIRP-493.6.3.P.3.44.58.1.2.3",6,0.003213,-0.1066,0.489917021351613,0.0504,0.642968857093192,"NEUTRAL (Contextual Noise)"
"KIRP_DFI_df377","KIRP-456.6.3.N.3.26.23.2.4.3",6,"KIRP-1105.6.3.P.3.44.44.2.4.2",6,0.00237,0.5156,0.000244898837619985,0.5885,1.06033490251008e-09,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-352.6.3.N.1.35.30.3.4.1",6,"KIRP-143.5.3.P.3.44.58.3.2.1",5,0.002728,0.1982,0.186728703343921,0.205,0.0526319386954289,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-347.6.3.N.2.44.44.1.4.2",6,"KIRP-177.5.3.N.3.95.84.2.3.3",5,0.004042,0.2604,0.0804521769595885,0.2148,0.0420598677623566,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-724.5.3.N.2.69.4.1.4.3",5,"KIRP-1188.7.3.P.3.7.38.2.3.1",7,0.005821,-0.1137,0.473417777728104,0.0671,0.534413841462984,"NEUTRAL (Contextual Noise)"
"KIRP_DFI_df377","KIRP-72.6.3.N.2.95.67.2.4.1",6,"KIRP-1233.6.3.N.3.62.62.1.4.6",6,0.006511,-0.4837,0.000659811609597342,-0.1565,0.140859074940828,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-674.5.3.N.1.14.81.2.4.1",5,"KIRP-996.7.3.N.3.62.95.3.3.2",7,0.005361,-0.6779,7.78575166520478e-07,-0.0223,0.838419379327115,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-678.5.3.N.3.95.82.2.3.2",5,"KIRP-816.5.3.N.2.93.11.1.4.1",5,0.007232,-0.4822,0.000690462755912326,-0.2967,0.00428941650464969,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-295.5.3.N.1.31.38.2.4.1",5,"KIRP-679.5.3.N.2.93.69.2.4.1",5,0.006075,-0.6899,3.51790711770292e-07,0.4045,7.69288891881229e-05,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-924.6.3.N.2.44.35.4.4.2",6,"KIRP-996.7.3.N.3.62.95.3.3.2",7,0.003228,0.0765,0.62166647132222,-0.4268,4.17448501604443e-05,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-1021.6.3.N.2.44.14.2.4.5",6,"KIRP-405.6.3.N.2.95.84.2.4.1",6,0.006934,-0.6095,6.92189786423862e-06,0.1474,0.165757078272721,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-560.7.3.P.1.1.34.2.4.2",7,"KIRP-493.6.3.P.3.44.58.1.2.3",6,0.016165,0.5398,0.000155719517280722,-0.2145,0.0460179599677997,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-1081.6.3.N.1.31.31.2.4.3",6,"KIRP-650.5.3.P.3.44.44.3.4.4",5,0.00865,0.7799,1.68068341981599e-10,-0.0717,0.50211041590797,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-624.5.3.N.1.62.62.2.4.4",5,"KIRP-1188.7.3.P.3.7.38.2.3.1",7,0.003705,-0.0106,0.94597065894339,0.3334,0.00170531508602383,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-800.5.3.P.2.44.44.2.4.2",5,"KIRP-1072.6.3.N.2.11.11.1.4.6",6,0.004509,-0.1623,0.275843234388603,0.4657,1.26256265108293e-08,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-76.6.3.N.2.1.2.2.4.2",6,"KIRP-268.5.3.N.1.69.62.2.4.2",5,0.005088,-0.5205,0.000208634445895933,0.2761,0.00843721057537638,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-1259.6.3.P.3.44.43.2.4.4",6,"KIRP-458.6.3.N.2.11.26.1.4.2",6,0.001868,0.64,1.67578518518908e-06,-0.0717,0.501670900623717,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-211.5.3.N.2.42.44.1.4.5",5,"KIRP-313.5.3.N.1.95.81.2.4.1",5,0.013791,-0.5795,2.4419058749531e-05,0.3603,0.000486426928563666,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-333.5.3.N.3.1.1.2.4.1",5,"KIRP-458.6.3.N.2.11.26.1.4.2",6,0.005132,-0.2531,0.0896232004717017,0.462,4.55737062152613e-06,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-923.6.3.N.1.62.11.2.4.2",6,"KIRP-177.5.3.N.3.95.84.2.3.3",5,0.007771,-0.2256,0.107878779964137,-0.3945,5.33086995656339e-05,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-212.5.3.N.2.31.31.2.4.2",5,"KIRP-89.6.3.P.3.44.56.2.2.1",6,0.005474,-0.1317,0.382814241221491,0.4431,1.2231969581372e-05,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-525.6.3.N.1.44.44.3.4.2",6,"KIRP-688.5.3.N.2.95.67.3.4.1",5,0.002659,0.077,0.610840279163102,0.0746,0.484803120711065,"NEUTRAL (Contextual Noise)"
"KIRP_DFI_df377","KIRP-264.5.3.N.1.69.64.2.4.2",5,"KIRP-473.6.3.P.3.44.58.1.4.6",6,0.003386,-0.2773,0.0621234014122612,0.6659,8.01362760502081e-13,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-464.7.3.P.1.62.31.1.4.1",7,"KIRP-493.6.3.P.3.44.58.1.2.3",6,0.006082,0.7691,1.07465513726631e-09,0.4056,9.7314614060672e-05,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-844.5.3.N.1.71.65.2.4.2",5,"KIRP-763.5.3.N.2.1.11.3.4.8",5,0.014873,-0.644,1.03788945093762e-06,0.0691,0.520042775595299,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-791.5.3.N.3.11.11.2.4.2",5,"KIRP-679.5.3.N.2.93.69.2.4.1",5,0.003691,0.1404,0.335948970164255,-0.0576,0.589778805212183,"NEUTRAL (Contextual Noise)"
"KIRP_DFI_df377","KIRP-748.5.3.N.1.35.31.3.4.2",5,"KIRP-996.7.3.N.3.62.95.3.3.2",7,0.007215,-0.1734,0.266257943877929,-0.6,8.19852819665634e-10,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"KIRP_DFI_df377","KIRP-720.5.3.N.2.71.67.3.4.2",5,"KIRP-816.5.3.N.2.93.11.1.4.1",5,0.008005,-0.7703,3.8526191746378e-10,-0.2683,0.0105670211183697,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-69.6.3.N.2.35.47.1.4.1",6,"KIRP-139.5.3.N.1.44.47.3.4.3",5,0.017967,-0.2991,0.0434579714759502,0.792,1.48231758627111e-20,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-1287.6.2.N.2.71.65.2.4.1",6,"KIRP-1235.6.3.N.3.95.67.2.3.3",6,0.004197,0.184,0.220819812681896,0.0124,0.907515039369102,"NEUTRAL (Contextual Noise)"
"KIRP_DFI_df377","KIRP-231.5.3.N.1.69.65.2.4.1",5,"KIRP-405.6.3.N.2.95.84.2.4.1",6,0.002934,0.5493,7.71164441067058e-05,-0.5686,5.02174966494085e-09,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-1012.6.3.N.3.35.43.4.4.2",6,"KIRP-1069.7.3.N.3.62.84.4.4.1",7,0.005455,-0.2021,0.193697217047055,0.176,0.105044208861732,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-43.6.3.N.2.71.62.3.4.2",6,"KIRP-313.5.3.N.1.95.81.2.4.1",5,0.00507,0.2105,0.160341798067988,-0.4694,3.06344440106707e-06,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-105.6.3.N.3.93.65.2.3.3",6,"KIRP-1233.6.3.N.3.62.62.1.4.6",6,0.004055,0.5269,0.00016868838483003,0.4473,9.89048972015404e-06,"SYNERGY (Hazard Amplification)"
"KIRP_DFI_df377","KIRP-585.5.3.N.3.35.44.2.4.1",5,"KIRP-493.6.3.P.3.44.58.1.2.3",6,0.005285,-0.7497,2.03089514335521e-09,0.5283,8.703205272957e-08,"ANTAGONISM (Rescue/Protective Effect)"
"KIRP_DFI_df377","KIRP-306.5.3.N.1.62.62.2.4.2",5,"KIRP-1232.7.3.P.3.62.30.1.4.6",7,0.001706,-0.4766,0.00141718992119629,-0.5566,2.17404931990744e-08,"ANTAGONISM (Rescue/Protective Effect)"
